id,make,model,type,year_of_making,provider_id,created_at,updated_at,deleted_at
b3063dc5-2c1b-40af-961a-5c01172a2e3a,"Hero Electric",Maxi,Bike,2024,NULL,"2024-09-12 13:14:44","2024-09-12 13:14:44",NULL
3a1c5ca1-da81-4089-9d43-938f3bf6c060,"Hero Electric",NYX,Bike,2024,NULL,"2024-09-12 13:15:25","2024-09-12 13:15:25",NULL
48d80a72-c610-42be-99d0-f56117abf5cf,"Hero Electric","NYX HX",Bike,2024,NULL,"2024-09-12 13:15:46","2024-09-12 13:15:46",NULL
dbae7773-07be-47da-bad7-d00c96e2701b,"Hero Electric",Optima,Bike,2024,NULL,"2024-09-12 13:16:34","2024-09-12 13:16:34",NULL
bbfcb396-abde-44f5-bb8d-9dde2973974a,"Hero Electric","Optima CX",Bike,2024,NULL,"2024-09-12 13:17:02","2024-09-12 13:17:02",NULL
f09f3de6-698a-482d-8b58-7b946e6ae6c5,"Hero Electric",Photon,Bike,2024,NULL,"2024-09-12 13:17:28","2024-09-12 13:17:28",NULL
149afa52-0a9a-4ccb-848c-b1cb495a6dc1,"Hero Electric","Wave DX",Bike,2024,NULL,"2024-09-12 13:18:13","2024-09-12 13:18:13",NULL
bfdfd8d6-19cd-48c4-bdd3-69d9447e3aee,"Hero Electric",Zion,Bike,2024,NULL,"2024-09-12 13:18:46","2024-09-12 13:18:46",NULL
19829ffb-8405-4054-9d54-82c2dceeab88,Honda," Activa",Bike,2024,NULL,"2024-09-12 13:40:38","2024-09-12 13:40:38",NULL
3e2fb6ae-1096-43fe-80fd-c5bf9ba0bdf0,Honda,"Activa 3G",Bike,2024,NULL,"2024-09-12 13:41:05","2024-09-12 13:41:05",NULL
d5a15aee-33b6-41e1-8db5-7cf3888b9cb6,Honda," Activa 4G",Bike,2024,NULL,"2024-09-12 13:41:22","2024-09-12 13:41:22",NULL
6fb1267e-b902-49e5-a3be-7c6775068bd4,Honda," Activa 5G",Bike,2024,NULL,"2024-09-12 13:41:39","2024-09-12 13:41:39",NULL
ba22b10d-0f57-4960-8d50-3d46b3b49630,Honda," Activa 6G",Bike,2024,NULL,"2024-09-12 13:41:56","2024-09-12 13:41:56",NULL
4c3b8f14-eb56-46f9-b05c-380843dcd249,Honda," Activa 125",Bike,2024,NULL,"2024-09-12 13:42:16","2024-09-12 13:42:16",NULL
3b6813fd-a837-4bec-8623-d026e0f70185,Honda," Activa i",Bike,2024,NULL,"2024-09-12 13:42:34","2024-09-12 13:42:34",NULL
f3e5116d-4584-4c70-a3b7-5cf70fa08a4d,Honda," Africa Twin",Bike,2024,NULL,"2024-09-12 13:42:50","2024-09-12 13:42:50",NULL
c979daa5-14b2-4deb-9b01-7aebdb0e60e6,Honda," Aviator",Bike,2024,NULL,"2024-09-12 13:43:10","2024-09-12 13:43:10",NULL
3527e04f-4f43-4fcf-a8c5-c3424cea5769,Honda," CB 250N",Bike,2024,NULL,"2024-09-12 13:43:32","2024-09-12 13:43:32",NULL
bad764bf-346c-4bba-ac37-fbab1cdca76e,Honda," CB 400",Bike,2024,NULL,"2024-09-12 13:43:52","2024-09-12 13:43:52",NULL
0b343f37-038d-4ff0-bb00-619a35d40775,Honda," CB Hornet 160R",Bike,2024,NULL,"2024-09-12 13:44:10","2024-09-12 13:44:10",NULL
1732f971-7bc2-4876-83bb-4d0fdeb5f015,Honda," CB Shine SP",Bike,2024,NULL,"2024-09-12 13:44:35","2024-09-12 13:44:35",NULL
1a5b2bd3-9e5f-45e2-807c-b6fe9bf6347e,Honda," CB Trigger",Bike,2024,NULL,"2024-09-12 13:44:52","2024-09-12 13:44:52",NULL
0894a80d-ee44-43ed-9fc2-635d6f77abda,Honda," CB Twister",Bike,2024,NULL,"2024-09-12 13:45:09","2024-09-12 13:45:09",NULL
8c237c09-2887-4e31-8f9a-05b1ae536499,Honda," CB Unicorn",Bike,2024,NULL,"2024-09-12 13:45:26","2024-09-12 13:45:26",NULL
71a9e4c9-7df9-43cb-b84a-3ba0f8494b3f,Honda," CB Unicorn 150",Bike,2024,NULL,"2024-09-12 13:45:45","2024-09-12 13:45:45",NULL
e58656f6-bfcc-4497-82fd-fb2fd619ab54,Honda," CB Unicorn 160",Bike,2024,NULL,"2024-09-12 13:46:02","2024-09-12 13:46:02",NULL
ac939ee4-29c4-4f95-9bc1-2044c5afecdb,Honda," CB Unicorn Dazzler",Bike,2024,NULL,"2024-09-12 13:46:19","2024-09-12 13:46:19",NULL
6cb0965f-e150-443d-a39b-ef8443483a01,Honda," CB 1000R",Bike,2024,NULL,"2024-09-12 13:46:49","2024-09-12 13:46:49",NULL
e0f5a70c-642f-4d2d-9627-104ff40fe4a8,Honda," CB 1000R+ ",Bike,2024,NULL,"2024-09-12 13:47:13","2024-09-12 13:47:13",NULL
f94dcd65-e1f4-4620-8552-e56c883083e1,Honda," CB 200X",Bike,2024,NULL,"2024-09-12 13:47:35","2024-09-12 13:47:35",NULL
b7726fdf-d2e7-49e2-92cd-105bd94aa4be,Honda," CB 300F",Bike,2024,NULL,"2024-09-12 13:47:59","2024-09-12 13:47:59",NULL
bf1d9867-b89e-4067-8366-8a59a19dc5ed,Honda," CB 300R",Bike,2024,NULL,"2024-09-12 13:48:21","2024-09-12 13:48:21",NULL
dc4b7f55-0455-4433-88ea-f2b0f0d711e1,Honda," CB 300R",Bike,2024,NULL,"2024-09-12 13:48:48","2024-09-12 13:48:48",NULL
ae487f2c-f17b-4db4-ba2b-3cfacebcecd5,Honda," CB 350",Bike,2024,NULL,"2024-09-12 13:49:06","2024-09-12 13:49:06",NULL
f2010efa-79d8-4d29-a4fa-6ab07eda52ef,Honda," CB 350RS",Bike,2024,NULL,"2024-09-12 13:49:32","2024-09-12 13:49:32",NULL
e6770dee-8a21-48e0-99f0-bd820d9d634a,Honda," CB 500X",Bike,2024,NULL,"2024-09-12 13:49:52","2024-09-12 13:49:52",NULL
d8105e52-dbc6-4a0d-a28a-1ba3fa672f11,Honda," CB 650R",Bike,2024,NULL,"2024-09-12 13:50:10","2024-09-12 13:50:10",NULL
d69ee3c8-a4b4-4538-800f-dd5d40927b74,Honda," CBF Stunner",Bike,2024,NULL,"2024-09-12 13:50:28","2024-09-12 13:50:28",NULL
3107b590-5fb5-4755-9af9-ef294f6c13aa,Honda," CBR 400RR",Bike,2024,NULL,"2024-09-12 13:50:45","2024-09-12 13:50:45",NULL
439b63fb-81c1-44a5-9e70-da8ae2173ea8,Honda," CBR 600F2",Bike,2024,NULL,"2024-09-12 13:51:03","2024-09-12 13:51:03",NULL
b77930a3-7777-43ea-965d-f673211bdccb,Honda," CBR 600RR",Bike,2024,NULL,"2024-09-12 13:51:19","2024-09-12 13:51:19",NULL
93b2bb93-e277-4680-9602-ee11f87a8ca1,Honda," CBR 650R",Bike,2024,NULL,"2024-09-12 13:51:35","2024-09-12 13:51:35",NULL
56de4202-5c8a-4adf-82df-eecb902c920b,Honda," CBR 900RR",Bike,2024,NULL,"2024-09-12 13:51:52","2024-09-12 13:51:52",NULL
21f0a86c-7b06-4cf3-9918-d7107e090694,Honda," CBR 954RR",Bike,2024,NULL,"2024-09-12 13:52:10","2024-09-12 13:52:10",NULL
0634fb5d-59d5-44a5-9a9a-591724cadf32,Honda," CBR 250R",Bike,2024,NULL,"2024-09-12 13:52:30","2024-09-12 13:52:30",NULL
557c2b19-ec50-4a32-bb7f-f01abb12f672,Honda," CBR Fireblade",Bike,2024,NULL,"2024-09-12 13:52:52","2024-09-12 13:52:52",NULL
250877df-a829-4ca7-b206-167327676261,Honda," CBR Fireblade1000RR",Bike,2024,NULL,"2024-09-12 13:53:23","2024-09-12 13:53:23",NULL
3c25cbc5-220d-4108-ba37-8c9ed1c4b5da,Honda," CBR Fireblade 1000RR-R",Bike,2024,NULL,"2024-09-12 13:54:47","2024-09-12 13:54:47",NULL
d062061e-86ae-44f9-845f-06ef6b4adf53,Honda," CBR 150 R",Bike,2024,NULL,"2024-09-12 13:55:14","2024-09-12 13:55:14",NULL
7d0d61ca-c9c2-4867-adda-c477c2b972c4,Honda," CBX",Bike,2024,NULL,"2024-09-12 13:55:55","2024-09-12 13:55:55",NULL
fb113031-dd9b-40bc-bf53-ad34682b92e2,Honda," CD Cliq",Bike,2024,NULL,"2024-09-12 13:58:50","2024-09-12 14:00:20",NULL
7a497e81-eccc-40cd-bc13-068eb3676205,Honda," CR",Bike,2024,NULL,"2024-09-12 14:00:45","2024-09-12 14:00:45",NULL
8b99e58b-9e6a-41ae-8ec2-cbfc4ef6796a,Honda," CRM",Bike,2024,NULL,"2024-09-12 14:01:00","2024-09-12 14:01:00",NULL
3764d70e-5411-4f48-b4e0-2733a56e4918,Honda," CD Dream 110",Bike,2024,NULL,"2024-09-12 14:04:37","2024-09-12 14:04:37",NULL
74944fbf-76ab-4b98-b740-a93ff9162c15,Honda," Dream Neo",Bike,2024,NULL,"2024-09-12 14:05:22","2024-09-12 14:05:22",NULL
2f7fe66b-e4a6-449a-9fc5-b97002b834bc,Honda," Dream Yuga",Bike,2024,NULL,"2024-09-12 14:07:19","2024-09-12 14:07:19",NULL
7ac1711e-1009-4658-914f-24e3c7c446c4,Honda," Dio",Bike,2024,NULL,"2024-09-12 14:08:13","2024-09-12 14:08:13",NULL
9ace6245-cc3e-4449-becd-038b0a117461,Honda," Dio 125",Bike,2024,NULL,"2024-09-12 14:09:32","2024-09-12 14:09:32",NULL
31a0457b-9f70-477e-ad7f-b6f8e26abb13,Honda," Eterno",Bike,2024,NULL,"2024-09-12 14:10:04","2024-09-12 14:10:04",NULL
54d7a4c2-f697-4482-ba70-f68cddf95735,Honda," Gold Wing",Bike,2024,NULL,"2024-09-12 14:10:51","2024-09-12 14:10:51",NULL
350c1d61-e46f-4aa8-b741-51f2aa2c83a7,Honda," Gold Wing GL1800",Bike,2024,NULL,"2024-09-12 14:13:08","2024-09-12 14:13:08",NULL
29e915f7-c76e-465e-a1ad-862c7b770713,Honda," Goldwing Tour",Bike,2024,NULL,"2024-09-12 14:13:50","2024-09-12 14:13:50",NULL
004347b2-9a7f-4b6e-8db7-d6ae7f796f7c,Honda," Grazia",Bike,2024,NULL,"2024-09-12 14:14:06","2024-09-12 14:14:06",NULL
1eda6049-6545-4786-9c3b-c37d5578a681,Honda," Hness CB350",Bike,2024,NULL,"2024-09-12 14:14:20","2024-09-12 14:14:20",NULL
d8b52762-b98c-4fa5-a6cd-dcb2533fa273,Honda," Hornet 2.0",Bike,2024,NULL,"2024-09-12 14:14:35","2024-09-12 14:14:35",NULL
36b44fc5-c976-40f2-a00b-b0ecdaec1df5,Honda," Livo",Bike,2024,NULL,"2024-09-12 14:14:49","2024-09-12 14:14:49",NULL
5b4e2298-6a0f-4773-a7ad-2a7e22a0bfc9,Honda," Navi",Bike,2024,NULL,"2024-09-12 14:15:04","2024-09-12 14:15:04",NULL
efaaa046-a8c0-45f1-b9b9-00349b8dba1c,Honda," NSR",Bike,2024,NULL,"2024-09-12 14:15:22","2024-09-12 14:15:22",NULL
897cf07b-5236-4f66-a36c-fee167a74b25,Honda," NX 500",Bike,2024,NULL,"2024-09-12 14:15:41","2024-09-12 14:15:41",NULL
5be0787b-80a2-4755-bde2-4d600eb8ca3e,Honda," S 65",Bike,2024,NULL,"2024-09-12 14:15:57","2024-09-12 14:15:57",NULL
36e445fa-5ec5-4838-86a6-e88381cb4280,Honda," Shine",Bike,2024,NULL,"2024-09-12 14:16:11","2024-09-12 14:16:11",NULL
c6f7252f-2581-4f0a-a910-cf3754d6f8ea,Honda," Shine 100",Bike,2024,NULL,"2024-09-12 14:16:26","2024-09-12 14:16:26",NULL
6f36dd99-0097-4c5c-a763-e7b52a5575c0,Honda," SP 125",Bike,2024,NULL,"2024-09-12 14:16:43","2024-09-12 14:16:43",NULL
7d891206-9e1b-491b-9fe6-2f317ccfad46,Honda," SP 160",Bike,2024,NULL,"2024-09-12 14:16:58","2024-09-12 14:16:58",NULL
2b90abce-304c-46e7-bc26-8b914af406c6,Honda," Super Magna",Bike,2024,NULL,"2024-09-12 14:17:14","2024-09-12 14:17:14",NULL
f7e5ae03-6a33-4501-83b1-cd126bac6189,Honda," Unicorn",Bike,2024,NULL,"2024-09-12 14:17:40","2024-09-12 14:17:40",NULL
a373a22c-7351-431d-8c20-3cbaf4bec27e,Honda," Valkyrie",Bike,2024,NULL,"2024-09-12 14:17:54","2024-09-12 14:17:54",NULL
49ece4c0-7934-4544-8deb-5e25c6031e38,Honda," VFR",Bike,2024,NULL,"2024-09-12 14:18:10","2024-09-12 14:18:10",NULL
b1be7c2d-3c32-42c0-b124-f279b5f10bbc,Honda," VFR1200F",Bike,2024,NULL,"2024-09-12 14:18:24","2024-09-12 14:18:24",NULL
2802fea5-fd6e-4899-906b-209715b43cf0,Honda," VT 1300CX",Bike,2024,NULL,"2024-09-12 14:18:41","2024-09-12 14:18:41",NULL
889b3eba-3ebd-45e7-b188-60f4c4efb990,Honda," VTR 100",Bike,2024,NULL,"2024-09-12 14:18:59","2024-09-12 14:18:59",NULL
0a772c8d-a758-46c2-8f50-c51243972e1b,Honda," X Blade",Bike,2024,NULL,"2024-09-12 14:19:15","2024-09-12 14:19:15",NULL
04ac261e-67a6-49bc-bd11-ef884df2ba4f,Honda," XL",Bike,2024,NULL,"2024-09-12 14:19:31","2024-09-12 14:19:31",NULL
c1c6f974-1f6d-41a2-822f-35e871b07251,Honda," XL 750 Transalp",Bike,2024,NULL,"2024-09-12 14:19:48","2024-09-12 14:19:48",NULL
0ad83869-6d13-43e0-a142-c35900d762e7,"Hop Electric",Leo,Bike,2024,NULL,"2024-09-12 14:22:15","2024-09-12 14:22:15",NULL
edc606d1-d2c9-41fc-ade8-66cfcfd5c205,"Hop Electric",Lyf,Bike,2024,NULL,"2024-09-12 14:22:37","2024-09-12 14:22:37",NULL
1da4b26e-b5c2-490a-9f3d-c22d8aa14c9b,"Hop Electric",Oxo,Bike,2024,NULL,"2024-09-12 14:23:03","2024-09-12 14:23:03",NULL
3c968ea5-e847-40eb-b4bf-2e211f3d29c7,Husqvarna,Nuda,Bike,2024,NULL,"2024-09-12 15:01:23","2024-09-12 15:01:23",NULL
0375224f-0c53-410e-b485-2efcadecb119,Husqvarna,"Svartpilen 250",Bike,2024,NULL,"2024-09-12 15:02:04","2024-09-12 15:02:04",NULL
568938b1-fcb8-4a4f-87de-9954db5a0461,Husqvarna,"Svartpilen 401",Bike,2024,NULL,"2024-09-12 15:02:42","2024-09-12 15:02:42",NULL
e4b21985-926e-42a2-803f-4061f4a59df6,Husqvarna,"Vitpilen 250",Bike,2024,NULL,"2024-09-12 15:03:10","2024-09-12 15:03:10",NULL
95ad2476-9b0a-44f9-b2f8-6af3f7d1c5c5,Indian," Chief Bobber Dark Horse",Bike,2024,NULL,"2024-09-12 15:05:40","2024-09-12 15:05:40",NULL
5c00f80b-97e8-4132-a078-0069e7bb21c4,Indian," Chief Classic",Bike,2024,NULL,"2024-09-12 15:05:54","2024-09-12 15:05:54",NULL
57a3a1ef-4cef-414f-90f0-5db78a21fe91,Indian," Chief Dark Horse",Bike,2024,NULL,"2024-09-12 15:06:08","2024-09-12 15:06:08",NULL
71e0fbb2-83d8-4d5e-887a-b49e32172193,Indian," Chief Vintage",Bike,2024,NULL,"2024-09-12 15:06:28","2024-09-12 15:06:28",NULL
cbf4af37-74ca-4c46-afc8-5568d1c9d064,Indian," Chieftain",Bike,2024,NULL,"2024-09-12 15:06:42","2024-09-12 15:06:42",NULL
fba08a16-97d9-48fa-957c-7e97b5745b5a,Indian," Chieftain Dark Horse",Car,2024,NULL,"2024-09-12 15:07:03","2024-09-12 15:07:03",NULL
58119359-2c48-4595-b46a-a064feb43782,Indian," Chieftain Elite",Bike,2024,NULL,"2024-09-12 15:07:18","2024-09-12 15:07:18",NULL
022d3a92-123b-427e-9c93-3c01617fcd89,Indian," Roadmaster",Bike,2024,NULL,"2024-09-12 15:07:32","2024-09-12 15:07:32",NULL
19212f0b-9469-4c95-9bd6-fb592dc959b0,Indian," Roadmaster Classic",Bike,2024,NULL,"2024-09-12 15:07:46","2024-09-12 15:07:46",NULL
900580be-defd-4b33-814a-380df09eb3b6,Indian," Roadmaster Elite",Bike,2024,NULL,"2024-09-12 15:08:07","2024-09-12 15:08:07",NULL
fbfa3a64-95e9-4634-b608-87500442c68b,Indian," Scout",Bike,2024,NULL,"2024-09-12 15:08:23","2024-09-12 15:08:23",NULL
9ca911d3-b78a-4ab0-b197-afb70fc75f88,Indian," Scout Bobber",Bike,2024,NULL,"2024-09-12 15:08:36","2024-09-12 15:08:36",NULL
7696a655-cda1-4193-b6f4-c299d8147c1d,Indian," Scout Sixty",Bike,2024,NULL,"2024-09-12 15:08:51","2024-09-12 15:08:51",NULL
6a47ef84-8e30-42d1-8725-247f5de92542,Indian," Springfield",Bike,2024,NULL,"2024-09-12 15:09:04","2024-09-12 15:09:04",NULL
51a08cab-a3ce-4b03-b193-a132b8d4421c,Indian," Super Chief Limited",Bike,2024,NULL,"2024-09-12 15:09:17","2024-09-12 15:09:17",NULL
d3f0138b-5880-4d37-8da5-1b528e75d24a,iVOOMi,City,Bike,2024,NULL,"2024-09-12 15:11:13","2024-09-12 15:11:13",NULL
d99cadb2-4d7d-4d60-9b47-db685b588a48,iVOOMi,Eco,Bike,2024,NULL,"2024-09-12 15:11:40","2024-09-12 15:11:40",NULL
add16cdf-8781-41c2-8986-369a99e0abed,iVOOMi,Jeet,Bike,2024,NULL,"2024-09-12 15:11:57","2024-09-12 15:11:57",NULL
b2fec8aa-9ecd-4cb3-97a2-e5b91a4cf274,iVOOMi,"Jeet X",Bike,2024,NULL,"2024-09-12 15:12:18","2024-09-12 15:12:18",NULL
0bde9a02-ce58-42b6-b360-76bce04f3ef8,iVOOMi,S1,Bike,2024,NULL,"2024-09-12 15:12:40","2024-09-12 15:12:40",NULL
6070fddf-4ab6-4f30-8c4d-d9c9acd020c2,Jawa,350,Bike,2024,NULL,"2024-09-12 15:13:30","2024-09-12 15:13:30",NULL
317abd99-957b-422c-a0d0-b2b0b6611e2d,Jawa,42,Bike,2024,NULL,"2024-09-12 15:14:10","2024-09-12 15:14:10",NULL
79372484-4eff-47fe-a582-36b607dbff69,Jawa,"42 Bobber",Bike,2024,NULL,"2024-09-12 15:14:33","2024-09-12 15:14:33",NULL
586e4fb1-3219-4123-a104-25af091902d7,Jawa,"42 FJ",Bike,2024,NULL,"2024-09-12 15:15:04","2024-09-12 15:15:04",NULL
db557bcf-421f-4d7f-8755-faf949d35407,Jawa,Perak,Bike,2024,NULL,"2024-09-12 15:15:42","2024-09-12 15:15:42",NULL
0ce414cd-ed6c-4ccf-8998-502b60edf99a,Jawa,Standard,Bike,2024,NULL,"2024-09-12 15:16:53","2024-09-12 15:16:53",NULL
7d78c90d-1644-4b3b-8eb9-bc0a6457f500,"Joy e-bike","Gen Nxt",Bike,2024,NULL,"2024-09-12 15:29:48","2024-09-12 15:29:48",NULL
fc6ba148-e0ec-43c5-98f4-bbb29c511478,"Joy e-bike",Glob,Bike,2024,NULL,"2024-09-12 15:30:37","2024-09-12 15:30:37",NULL
6c7bd32f-838c-4318-ae6e-e5b7020f3614,"Joy e-bike",Honeybee,Bike,2024,NULL,"2024-09-12 15:31:28","2024-09-12 15:31:28",NULL
88f19de8-75d4-45cf-82a8-f8e57ed9efa5,"Joy e-bike",Mihos,Bike,2024,NULL,"2024-09-12 15:32:03","2024-09-12 15:32:03",NULL
18cc7718-3474-46d1-8323-e3379d1dbdc2,"Joy e-bike",Monster,Bike,2024,NULL,"2024-09-12 15:32:43","2024-09-12 15:32:43",NULL
f35d8262-2aaa-4c6a-981a-64aa21023fad,"Joy e-bike",Wolf,Bike,2024,NULL,"2024-09-12 15:33:15","2024-09-12 15:33:15",NULL
7190da13-6fc7-4493-80aa-2ec17bb29a3e,Kawasaki," Eliminator",Bike,2024,NULL,"2024-09-12 15:53:46","2024-09-12 15:53:46",NULL
38ad97cf-9f8a-4de5-9fe7-35e2644f2389,Kawasaki," ER-6n",Bike,2024,NULL,"2024-09-12 15:54:05","2024-09-12 15:54:05",NULL
8550ec9c-d446-43cf-9dc0-36446044e80c,Kawasaki," GPZ 900R",Bike,2024,NULL,"2024-09-12 15:54:21","2024-09-12 15:54:21",NULL
b27daf4f-527f-400f-8f12-de1f8f4d6e99,Kawasaki," KLX 110",Bike,2024,NULL,"2024-09-12 15:54:36","2024-09-12 15:54:36",NULL
b2d4223e-862b-44ac-93bd-c6e8c1ffdd80,Kawasaki," KLX 110 RL",Bike,2024,NULL,"2024-09-12 15:54:49","2024-09-12 15:54:49",NULL
7cba9f66-356c-418f-a9fe-a8c454d77866,Kawasaki," KLX 140 RF",Bike,2024,NULL,"2024-09-12 15:55:04","2024-09-12 15:55:04",NULL
dd6d3ad5-aabc-41ab-a0b8-fb8666e0a1d8,Kawasaki," KLX 140G",Bike,2024,NULL,"2024-09-12 15:55:21","2024-09-12 15:55:21",NULL
83200587-fc7b-4ad1-a700-d519e6ad0b3d,Kawasaki," KLX 230 RS",Bike,2024,NULL,"2024-09-12 15:55:36","2024-09-12 15:55:36",NULL
c5a8eff6-a4e9-4395-aa71-ccc91454fbd5,Kawasaki," KLX 300R",Bike,2024,NULL,"2024-09-12 15:55:50","2024-09-12 15:55:50",NULL
cd827e8c-7a3f-414e-ba6d-f828120004dd,Kawasaki," KLX 450R",Bike,2024,NULL,"2024-09-12 15:56:03","2024-09-12 15:56:03",NULL
2fabe141-1d74-4f99-8213-4baa6fee5b59,Kawasaki," KX 100 F",Bike,2024,NULL,"2024-09-12 15:56:19","2024-09-12 15:56:19",NULL
cabbb1cc-0836-45ba-836f-fbae07e48951,Kawasaki," KX 112",Bike,2024,NULL,"2024-09-12 15:56:33","2024-09-12 15:56:33",NULL
69473ba8-8c68-4155-bf00-83fbc8cd29ef,Kawasaki," KX 250",Bike,2024,NULL,"2024-09-12 15:56:51","2024-09-12 15:56:51",NULL
1207deb8-0902-4e7c-a252-6ed713fd831b,Kawasaki," KX 250 F",Bike,2024,NULL,"2024-09-12 15:57:05","2024-09-12 15:57:05",NULL
1089b42a-19d0-4847-859b-82c0d792a82e,Kawasaki," KX 450",Bike,2024,NULL,"2024-09-12 15:57:22","2024-09-12 15:57:22",NULL
4b597111-f479-475c-8ace-33bdb8452a80,Kawasaki," KX 450 F",Bike,2024,NULL,"2024-09-12 15:57:35","2024-09-12 15:57:35",NULL
eafd287b-af6a-4161-b8e3-b97267888a2c,Kawasaki," KX 65",Bike,2024,NULL,"2024-09-12 15:57:53","2024-09-12 15:57:53",NULL
a8f5aa4d-c951-4b8a-a597-ece1e11eff02,Kawasaki," KX 85",Bike,2024,NULL,"2024-09-12 15:58:07","2024-09-12 15:58:07",NULL
20b215a7-561d-419a-bb42-d3432d97982f,Kawasaki," Ninja 1000",Bike,2024,NULL,"2024-09-12 15:58:21","2024-09-12 15:58:21",NULL
48c06a8e-508d-4faa-8fab-82f70ddf5639,Kawasaki," Ninja 250R",Bike,2024,NULL,"2024-09-12 15:58:35","2024-09-12 15:58:35",NULL
9e7dfa2d-bdb3-467b-a18f-0087f68ed5d9,Kawasaki," Ninja 300",Bike,2024,NULL,"2024-09-12 15:58:47","2024-09-12 15:58:47",NULL
f3656733-2aa1-437b-96b9-ffd4d7bc4036,Kawasaki," Ninja 400",Bike,2024,NULL,"2024-09-12 15:59:04","2024-09-12 15:59:04",NULL
59775287-650f-48d0-bbe4-8257632db36f,Kawasaki," Ninja 500",Bike,2024,NULL,"2024-09-12 15:59:25","2024-09-12 15:59:25",NULL
4698791b-5287-4c48-851c-928eb1f6e640,Kawasaki," Ninja 650",Bike,2024,NULL,"2024-09-12 15:59:49","2024-09-12 15:59:49",NULL
5f6f18c6-459f-425e-b979-e875243ec6e2,Kawasaki," Ninja GPX 400",Bike,2024,NULL,"2024-09-12 16:00:27","2024-09-12 16:00:27",NULL
7de12ec6-f851-4cfa-bf0a-34c062528c44,Kawasaki," Ninja H2",Bike,2024,NULL,"2024-09-12 16:00:55","2024-09-12 16:00:55",NULL
f9354438-d0c9-414c-b564-456bacf1b5a3,Kawasaki," Ninja H2 SX",Bike,2024,NULL,"2024-09-12 16:01:28","2024-09-12 16:01:28",NULL
b68876ac-9e51-4bf1-8ba4-0789c6eaaff0,Kawasaki," Ninja H2 SX SE",Bike,2024,NULL,"2024-09-12 16:01:55","2024-09-12 16:01:55",NULL
8126a19d-8b48-472a-a34a-77cfb7dc823c,Kawasaki," Ninja H2R",Bike,2024,NULL,"2024-09-12 16:02:16","2024-09-12 16:02:16",NULL
c44d7e28-e6a0-492b-b321-d76dadb1d1e3,Kawasaki," Ninja ZX-10R",Bike,2024,NULL,"2024-09-12 16:02:53","2024-09-12 16:02:53",NULL
557c83b3-6277-4fc4-b9b7-7da933897e16,Kawasaki," Ninja ZX-10RR",Bike,2024,NULL,"2024-09-12 16:03:07","2024-09-12 16:03:07",NULL
3c8609bc-aa64-492f-9c0a-653bb2e559a1,Kawasaki," Ninja ZX-12R",Bike,2024,NULL,"2024-09-12 16:03:23","2024-09-12 16:03:23",NULL
e08b82a2-9d30-45ea-a672-f81494cd93cc,Kawasaki," Ninja ZX-14R",Bike,2024,NULL,"2024-09-12 16:03:37","2024-09-12 16:03:37",NULL
6b3e6c6f-f799-45f8-b483-3d5db2cf73cf,Kawasaki," Ninja ZX-4R",Bike,2024,NULL,"2024-09-12 16:03:51","2024-09-12 16:03:51",NULL
9803b14b-d736-4ef6-aa88-60167c5c3971,Kawasaki," Ninja ZX-4RR",Bike,2024,NULL,"2024-09-12 16:04:32","2024-09-12 16:04:32",NULL
b47d9d80-1f77-4d07-9978-a9ed7dee132e,Kawasaki," Ninja ZX-6",Bike,2024,NULL,"2024-09-12 16:05:47","2024-09-12 16:05:47",NULL
5937a657-5a46-43b8-be45-5ce23fecf7b3,Kawasaki," Ninja ZX-6R",Bike,2024,NULL,"2024-09-12 16:06:53","2024-09-12 16:06:53",NULL
3322e267-cf01-4bb2-98fd-3a31224422b1,Kawasaki," Ninja ZX-9R",Bike,2024,NULL,"2024-09-12 16:11:05","2024-09-12 16:11:05",NULL
1ad6d116-b530-478f-8a63-e9afd0342579,Kawasaki," Versys 1000",Bike,2024,NULL,"2024-09-12 16:11:52","2024-09-12 16:11:52",NULL
8516a9ac-83e3-4d12-942e-04bc8f4d2dac,Kawasaki," Versys 650",Bike,2024,NULL,"2024-09-12 16:12:13","2024-09-12 16:12:13",NULL
b85834a4-dd58-4170-ae5e-45b82aaa6465,Kawasaki," Versys X-300",Bike,2024,NULL,"2024-09-12 16:12:44","2024-09-12 16:12:44",NULL
e3fc5558-247e-4664-bb15-53d6ff172e8c,Kawasaki," Vulcan S",Bike,2024,NULL,"2024-09-12 16:13:23","2024-09-12 16:13:23",NULL
e69f329f-4b10-4159-995c-99540171226f,Kawasaki," W 175",Bike,2024,NULL,"2024-09-12 16:13:51","2024-09-12 16:13:51",NULL
7921b002-ea8c-4ede-9d57-91be3d55a573,Kawasaki," W 800",Bike,2024,NULL,"2024-09-12 16:15:58","2024-09-12 16:15:58",NULL
5d896c0f-49ec-4441-a9f7-c3fba70b56af,Kawasaki," Z 1000",Bike,2024,NULL,"2024-09-12 16:16:29","2024-09-12 16:16:29",NULL
6828b977-8c3b-404f-bce8-34802956bd58,Kawasaki," Z 250",Bike,2024,NULL,"2024-09-12 16:16:48","2024-09-12 16:16:48",NULL
69665524-c017-46f7-9ef2-f609f9906d9e,Kawasaki," Z 650",Bike,2024,NULL,"2024-09-12 16:17:05","2024-09-12 16:17:05",NULL
f067a8b9-4b2b-4ef3-a167-b919375c234f,Kawasaki," Z 650 RS",Bike,2024,NULL,"2024-09-12 16:18:06","2024-09-12 16:18:06",NULL
